Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,58030050,Gauze (other than narrow fabrics of heading 5806) of man-made fibers,2025,square meters,959169.00,823042.00,517439.00,1102843.00,2236426.00,211024.00,620947.00,758227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58030090,Gauze (other than narrow fabrics of heading 5806) of other textile materials nesoi,2025,square meters,1080362.00,1347582.00,1889855.00,482090.00,1945563.00,620607.00,654052.00,320562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58041010,"Tulles and other net fabrics (not including woven, knitted or crocheted fabrics) of cotton or man-made fibers",2025,kilograms,13286.00,5868.00,35310.00,27804.00,28121.00,2456.00,18249.00,5724.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58041090,"Tulles and other net fabrics (not including woven, knitted or crocheted fabrics) of textile fibers except cotton or man-made",2025,kilograms,53341.00,28598.00,22245.00,14384.00,37744.00,21915.00,65867.00,25921.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58042100,"Mechanically made lace, in the piece, in strips or in motifs (not fabric of heading 6002), of man-made fibers",2025,kilograms,27056.00,7943.00,5009.00,4714.00,5306.00,16878.00,8263.00,4434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58042910,"Mechanically made lace, in the piece, in strips or in motifs (not fabric of heading 6002), of cotton",2025,kilograms,544.00,725.00,584.00,1867.00,1091.00,645.00,1634.00,2517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58042990,"Mechanically made lace, in the piece, in strips or in motifs (not fabric of heading 6002), of textile materials (not cotton or mm fibers)",2025,kilograms,6232.00,1472.00,1990.00,1215.00,679.00,4321.00,155.00,2649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58043000,"Hand-made lace, in the piece, in strips or in motifs (other than fabrics of heading 6002)",2025,kilograms,12.00,607.00,452.00,260.00,8.00,115.00,326.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58050010,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, used only as wall hangings, valued over $215/m2",2025,square meters,165.00,585.00,192.00,133.00,63.00,193.00,107.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58050025,"Hand-woven tapestries nesoi and needle-worked tapestries, of wool or fine animal hair",2025,square meters,2553.00,886.00,1.00,1556.00,63.00,601.00,2889.00,1620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58050030,"Hand-woven tapestries nesoi and needle-worked tapestries, of cotton",2025,square meters,39126.00,65529.00,47201.00,73488.00,64274.00,23604.00,41535.00,68629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58050040,"Hand-woven tapestries nesoi and needle-worked tapestries, other than of cotton, wool or fine animal hair",2025,square meters,3556.00,624.00,6523.00,1922.00,2360.00,716.00,536.00,13169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58061010,Narrow woven pile fabrics (including terry toweling and the like) and chenille fabrics (other than goods of heading 5807) of cotton,2025,kilograms,7279.00,25.00,3093.00,4438.00,8941.00,2659.00,5469.00,16055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58061024,Narrow woven pile fastener fabric tapes (other than goods of heading 5807) of man-made fibers,2025,kilograms,215268.00,208285.00,228320.00,264915.00,257423.00,311412.00,321891.00,276284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58061028,"Narrow woven pile fabrics, incl terry toweling/chenille fabric (excl fastener fabric tape)) (other than goods of heading 5807) of m-m fibers",2025,kilograms,209824.00,88793.00,194983.00,90247.00,309352.00,129855.00,199271.00,145628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58061030,"Narrow woven pile fabrics (including terry toweling/the like) & chenille fabrics, except of cotton or of m-m fibers (not goods of head 5807)",2025,kilograms,13250.00,19735.00,2480.00,9393.00,14701.00,30741.00,16210.00,13246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58062000,"Narrow woven fabrics (not goods of heading 5807), not pile, containing by weight 5 percent or more of elastomeric yarn or rubber thread",2025,kilograms,87283.00,37905.00,67233.00,71824.00,33378.00,93292.00,70503.00,61810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063100,"Narrow woven fabrics (other than goods of heading 5807), not pile, not cont by wt 5% or more of elastomeric yarn or rubber, of cotton, nesoi",2025,kilograms,146866.00,106556.00,76883.00,125922.00,128375.00,100490.00,100825.00,88824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063210,"Woven ribbons of man-made fibers, not pile, not cont by wt 5% or more of elastomeric yarn or rubber",2025,kilograms,833101.00,560538.00,475152.00,538026.00,872539.00,1229139.00,1385879.00,1851021.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063220,"Narrow woven fabrics (other than ribbons), not pile, of man-made fibers, not cont by wt 5% or more of elastomeric yarn or rubber",2025,kilograms,1618313.00,1315393.00,1525420.00,1813344.00,1899140.00,1636016.00,1975768.00,1442084.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063910,"Narrow woven fabrics (not goods of heading 5807), not pile, of wool/fine animal hair, not cont by wt 5% or more elastomeric yarn or rubber",2025,kilograms,1271.00,1092.00,206.00,352.00,72.00,242.00,312.00,1220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063920,"Narrow woven fabric (not good of heading 5807), not pile, of vegetable fibers except cotton, not cont by wt 5% or more elastomer yarn/rubber",2025,kilograms,10790.00,27137.00,41077.00,8268.00,8629.00,14114.00,37120.00,22917.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58063930,"Narrow woven fabrics (not goods of heading 5807), not pile, of textile materials nesoi, not cont by wt 5% or more elastomeric yarn or rubber",2025,kilograms,29808.00,51980.00,31136.00,29251.00,58778.00,127195.00,135784.00,111646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58064000,Narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),2025,kilograms,67837.00,120921.00,73934.00,73216.00,185605.00,74565.00,87628.00,53668.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58071005,"Labels, in the piece, in strips or cut to shape or size, woven, not embroidered, of cotton or man-made fibers",2025,kilograms,16436.00,11730.00,14326.00,16751.00,14486.00,18639.00,19240.00,25844.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58071015,"Labels, in the piece, in strips or cut to shape or size, woven, not embroidered, of textile materials other than cotton or man-made fibers",2025,kilograms,2631.00,632.00,3417.00,4532.00,4194.00,3092.00,3889.00,2442.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58071020,"Woven badges and similar articles of textile materials (except labels), in the piece, in strips or cut to shape or size, not embroidered",2025,kilograms,16406.00,25092.00,30675.00,21481.00,25438.00,13853.00,20024.00,22908.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58079005,"Labels, in the piece, in strips or cut to shape or size, nonwoven, not embroidered, of cotton or man-made fibers",2025,kilograms,1323.00,2656.00,3990.00,2374.00,11540.00,9590.00,460.00,7543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58079015,"Labels, in the piece, in strips or cut to shape or size, nonwoven, not embroidered, of textile materials other than cotton or man-made fiber",2025,kilograms,8958.00,432.00,2299.00,240.00,433.00,182.00,224.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58079020,"Badges & similar articles (except labels) of textile materials, not woven, not embroidered, in the piece, in strips or cut to shape or size",2025,kilograms,7859.00,6160.00,7666.00,8691.00,13542.00,7393.00,10797.00,8341.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58081010,"Braids, in the piece, of abaca or ramie, suitable for making or ornamenting headwear",2025,kilograms,110.00,68.00,101.00,0.00,24.00,6.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58081040,"Braids in the piece, suitable for making or ornamenting headwear, of cotton or man-made fibers",2025,kilograms,9535.00,2146.00,5109.00,7718.00,5908.00,859.00,3199.00,851.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58081050,"Braids in the piece, suitable for making or ornamenting headwear, of textile materials other than cotton or man-made fibers",2025,kilograms,58.00,3075.00,21537.00,531.00,2838.00,371.00,916.00,899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58081070,"Braids in the piece, not suitable for making or ornamenting headwear, of cotton or man-made fibers",2025,kilograms,58350.00,64121.00,61748.00,46205.00,53403.00,70134.00,76877.00,81054.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58081090,"Braids in the piece, not suitable for making or ornamenting headwear, of textile materials other than cotton or man-made fibers",2025,kilograms,7976.00,12116.00,6224.00,7704.00,5207.00,7791.00,19112.00,9065.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58089000,"Ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles",2025,kilograms,139760.00,105253.00,96379.00,143135.00,135220.00,78795.00,99854.00,99660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58090000,"Woven fabrics of metal thread & woven fabrics of metallized yarn of heading 5605, used in apparel, as furnishing fabrics or the like, nesoi",2025,square meters,105953.00,58469.00,30787.00,26484.00,28778.00,141221.00,15055.00,42147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58101000,"Embroidery in the piece, in strips or in motifs, without visible ground",2025,kilograms,7591.00,9086.00,27054.00,11484.00,9141.00,4181.00,27294.00,3783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58109100,"Embroidery of cotton, in the piece, in strips or in motifs, other than without visible ground",2025,kilograms,15338.00,20552.00,15670.00,8988.00,13484.00,6528.00,10335.00,10500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58109210,"Badges, emblems, and motifs of man-made fibers, embroidered, in the piece or in strips, other than without visible ground",2025,kilograms,81693.00,61603.00,69112.00,81471.00,74379.00,77430.00,75769.00,67368.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58109290,"Embroidery in the piece or in strips (excluding badges, emblems and motifs), of man-made fibers, other than without visible ground",2025,kilograms,49598.00,34598.00,30746.00,54858.00,33712.00,28050.00,41112.00,32939.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58109910,"Embroidery in the piece, in strips or in motifs, of wool or fine animal hair, other than without visible ground",2025,kilograms,33.00,139.00,1299.00,496.00,583.00,318.00,677.00,587.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58109990,"Embroidery in piece/strips/motifs,of textile material except cotton, man-made fiber, wool or fine animal hair, other than w/o visible ground",2025,kilograms,13211.00,12302.00,13156.00,10257.00,6540.00,7267.00,8729.00,9882.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58110010,"Quilted textile products in the piece (excluding embroidery), of one or more layers assembled with padding, of wool or fine animal hair",2025,square meters,1392.00,224.00,163.00,255.00,57.00,413.00,730.00,5005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58110020,"Quilted textile products in the piece (excluding embroidery), of one or more layers assembled with padding, of cotton",2025,square meters,4040.00,17872.00,38057.00,5201.00,8256.00,24836.00,11272.00,25582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58110030,"Quilted textile products in the piece (excluding embroidery), of one or more layers assembled with padding, of man-made fibers",2025,square meters,492005.00,561499.00,429478.00,700014.00,461893.00,522075.00,376132.00,396652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,58110040,"Quilted textile products in the piece (excluding embroidery), of one or more layers assembled with padding, of textile materials nesoi",2025,square meters,78988.00,29400.00,50251.00,47524.00,5876.00,47424.00,41304.00,28475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59011010,"Textile fabrics coated with gum or amylaceous substances, of a kind used for outer covers of books or the like, of man-made fibers",2025,square meters,3998.00,8472.00,59721.00,10514.00,54257.00,17759.00,63969.00,15375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59011020,"Textile fabrics coated with gum or amylaceous substances, of a kind used for outer covers of books or the like, other than man-made fibers",2025,square meters,58122.00,64895.00,59228.00,65601.00,1322.00,100559.00,76790.00,169649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59019020,"Tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics used in hat foundations, of man-made fibers",2025,square meters,29042.00,127165.00,30905.00,13083.00,107037.00,62457.00,241461.00,34665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59019040,"Tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics used in hat foundations, except of man-made fibers",2025,square meters,1234657.00,1566616.00,998316.00,995967.00,927344.00,898817.00,1827562.00,1024593.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59021000,Tire cord fabric of high tenacity yarn of nylon or other polyamides,2025,kilograms,1196933.00,1023995.00,1589904.00,1555406.00,1167640.00,1073110.00,1547448.00,1391026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59022000,Tire cord fabric of high tenacity yarn of polyesters,2025,kilograms,4136035.00,4710943.00,5499878.00,8135940.00,5946244.00,5546042.00,5800810.00,4988335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59029000,Tire cord fabric of high tenacity yarns of viscose rayon,2025,kilograms,65546.00,99066.00,181189.00,111739.00,177862.00,147294.00,118073.00,52531.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031010,"Textile fabrics of cotton, impregnated, coated, covered or laminated with polyvinyl chloride",2025,square meters,138242.00,125047.00,281598.00,175102.00,138731.00,228476.00,242974.00,213315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031015,"Textile fabric spec in note 9 to sect XI, of man-made fibers, impreg, coated, covered or laminated w/polyvinyl chloride, over 60% plastics",2025,square meters,4396969.00,2448003.00,1458803.00,1673647.00,988442.00,1343177.00,1649319.00,1097415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031018,"Textile fabrics spec in note 9 to section XI, of man-made fibers, impregnated, coated, covered or laminated with polyvinyl chloride, nesoi",2025,square meters,169868.00,61410.00,72062.00,88594.00,309337.00,668300.00,230543.00,853193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031020,"Textile fabrics nesoi,of man-made fibers,impregnated, coated, covered or laminated with polyvinyl chloride, over 70% wt. rubber or plastics",2025,square meters,6760541.00,5790369.00,5382328.00,4313351.00,5013619.00,5180986.00,6325362.00,5925057.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031025,"Textile fabrics nesoi,of man-made fibers,impregnated,coated,covered or laminated with polyvinyl chloride, n/o 70% by wt. rubber or plastics",2025,square meters,588655.00,437990.00,549770.00,442624.00,442276.00,426240.00,453233.00,678436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59031030,"Textile fabrics nesoi, impregnated, coated, covered or laminated with polyvinyl chloride, other than those of heading 5902",2025,square meters,389097.00,226895.00,323235.00,228197.00,418356.00,197283.00,175634.00,226152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032010,"Textile fabrics of cotton, impregnated, coated, covered or laminated with polyurethane",2025,square meters,53255.00,66287.00,31202.00,112732.00,77635.00,20976.00,132873.00,30327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032015,"Textile fabrics spec in note 9 to section XI, of man-made fibers, impreg, coated, covered or laminated with polyurethane, over 60% plastics",2025,square meters,96839.00,63759.00,124700.00,141340.00,81487.00,139336.00,101782.00,120797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032018,"Textile fabrics specified in note 9 to section XI, of man-made fibers, impregnated, coated, covered or laminated with polyurethane, nesoi",2025,square meters,334727.00,177447.00,228247.00,227013.00,92995.00,168907.00,55464.00,154172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032020,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with polyurethane, over 70% weight rubber or plastics",2025,square meters,905529.00,414519.00,1005224.00,842346.00,387750.00,445194.00,311184.00,343205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032025,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with polyurethane, n/o 70% by weight rubber or plastics",2025,square meters,9327419.00,6301175.00,8854492.00,6019667.00,6816063.00,6202267.00,6302189.00,7738369.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59032030,"Textile fabrics nesoi, impregnated, coated, covered or laminated with polyurethane",2025,square meters,344820.00,287779.00,256988.00,286668.00,414730.00,630080.00,243560.00,539288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039010,"Textile fabrics of cotton, impregnated, coated, covered or laminated with plastics nesoi, other than those of heading 5902",2025,square meters,514833.00,1291063.00,400279.00,88551.00,264227.00,59887.00,227903.00,60790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039015,"Textile fabrics spec in note 9 to section XI, of man-made fibers, impreg, coated, covered or laminated w/plastics, nesoi, over 60% plastics",2025,square meters,4339451.00,4189512.00,6866555.00,7929357.00,10751200.00,5738492.00,7255734.00,4815275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039018,"Textile fabrics specified in note 9 to section XI, of man-made fabrics, impregnated, coated, covered or laminated with plastics, nesoi",2025,square meters,192688.00,487560.00,137361.00,308409.00,268224.00,132578.00,282978.00,160491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039020,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with plastics, nesoi, over 70% weight rubber or plastics",2025,square meters,2345635.00,5722853.00,6140107.00,3505370.00,3807515.00,1012118.00,2634155.00,971970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039025,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with plastics, nesoi, n/o 70% by weight rubber or plastics",2025,square meters,3549287.00,3488349.00,4725548.00,3531882.00,3722758.00,3633648.00,4820377.00,5448189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59039030,"Textile fabrics nesoi, impreg, coated, covered or laminated w/plastics other than vinyl chloride or polyurethane, other than those head 5902",2025,square meters,87822439.00,82918745.00,104444353.00,100408217.00,106205127.00,92958794.00,132041733.00,106599321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59041000,"Linoleum, whether or not cut to shape",2025,square meters,117453.00,234788.00,199507.00,250785.00,211490.00,245409.00,215221.00,144806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59049010,"Floor coverings consisting of a coating or covering applied on a textile backing, with a base consisting of needleloom felt or nonwovens",2025,square meters,3785.00,14955.00,25782.00,16952.00,15500.00,35435.00,12141.00,1755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59049090,"Floor coverings consisting of a coating or covering applied on textile backing, with textile base other than of needleloom felt or nonwovens",2025,square meters,7138.00,5081.00,2770.00,8322.00,18856.00,13997.00,6706.00,4292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59050010,Textile wall coverings backed with permanently affixed paper,2025,square meters,152935.00,56510.00,131339.00,109192.00,228677.00,117702.00,76978.00,171577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59050090,"Textile wall coverings, nesoi",2025,square meters,568125.00,381799.00,129867.00,464398.00,205017.00,166048.00,206272.00,472329.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59061000,Rubberized textile fabric adhesive tape of a width not exceeding 20 cm (other than fabric of heading 5902),2025,kilograms,955400.00,1055047.00,913564.00,975012.00,766747.00,1136878.00,1383913.00,943427.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59069110,"Rubberized textile fabrics of cotton, knitted or crocheted (other than fabric of heading 5902",2025,square meters,0.00,0.00,864.00,0.00,487.00,0.00,2.00,249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,59069120,"Rubberized textile fabrics (other than of heading 5902) nesoi, knitted or crocheted, of man-made fibers, ov 70% by wt of rubber or plastics",2025,square meters,102177.00,244721.00,99740.00,136827.00,121698.00,103680.00,41727.00,30789.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
